Tier,Topic,Model,Dataset,Accuracy,ROC AUC,Positive Samples,Positive Ratio,Precision,Recall,F1 Score
tier 7,child exploitation,Decision Tree,Validation,0.9773565034228542,0.6839883846569422,48,0.02527646129541864,0.5806451612903226,0.375,0.45569620253164556
tier 7,traffic crimes,Decision Tree,Train,1.0,1.0,3,0.0005286343612334801,1.0,1.0,1.0
tier 7,traffic crimes,Decision Tree,Validation,0.9978936282253817,0.49973628691983124,3,0.001579778830963665,0.0,0.0,0.0
tier 7,domestic violence assault,Decision Tree,Train,1.0,1.0,82,0.014449339207048459,1.0,1.0,1.0
tier 7,domestic violence assault,Decision Tree,Validation,0.9942074776197999,0.92670077116897,28,0.01474460242232754,0.7741935483870968,0.8571428571428571,0.8135593220338984
tier 7,disturbing the peace,Decision Tree,Train,0.9998237885462555,0.9861111111111112,36,0.006343612334801762,1.0,0.9722222222222222,0.9859154929577465
tier 7,disturbing the peace,Decision Tree,Validation,0.9957872564507636,0.7687005465372378,13,0.006845708267509215,0.7777777777777778,0.5384615384615384,0.6363636363636364
tier 7,trafficking in marijuana,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 7,trafficking in marijuana,Decision Tree,Validation,0.9984202211690363,0.4994731296101159,1,0.000526592943654555,0.0,0.0,0.0
tier 7,sexual abuse (adult),Decision Tree,Train,1.0,1.0,7,0.0012334801762114538,1.0,1.0,1.0
tier 7,sexual abuse (adult),Decision Tree,Validation,0.9989468141126909,0.9994725738396624,3,0.001579778830963665,0.6,1.0,0.75
tier 7,discharge of a firearm during and in relation to a crime of violence,Decision Tree,Train,0.9998237885462555,0.9545454545454546,11,0.0019383259911894273,1.0,0.9090909090909091,0.9523809523809523
tier 7,discharge of a firearm during and in relation to a crime of violence,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 7,malicious/criminal mischief,Decision Tree,Train,0.9987665198237885,0.7666666666666666,15,0.0026431718061674008,1.0,0.5333333333333333,0.6956521739130435
tier 7,malicious/criminal mischief,Decision Tree,Validation,0.9963138493944181,0.49973586899101957,6,0.00315955766192733,0.0,0.0,0.0
tier 7,international terrorism,Decision Tree,Train,0.9998237885462555,0.9545454545454546,11,0.0019383259911894273,1.0,0.9090909090909091,0.9523809523809523
tier 7,international terrorism,Decision Tree,Validation,0.9989468141126909,0.75,4,0.00210637177461822,1.0,0.5,0.6666666666666666
tier 7,fraud in connection with identification documents,Decision Tree,Train,1.0,1.0,11,0.0019383259911894273,1.0,1.0,1.0
tier 7,fraud in connection with identification documents,Decision Tree,Validation,0.9978936282253817,0.666139240506329,3,0.001579778830963665,0.3333333333333333,0.3333333333333333,0.3333333333333333
tier 7,trafficking in narcotics,Decision Tree,Train,1.0,1.0,4,0.0007048458149779736,1.0,1.0,1.0
tier 7,trafficking in narcotics,Decision Tree,Validation,0.9978936282253817,0.49947285187137586,2,0.00105318588730911,0.0,0.0,0.0
tier 7,forcible rape,Decision Tree,Train,0.9998237885462555,0.95,10,0.001762114537444934,1.0,0.9,0.9473684210526315
tier 7,forcible rape,Decision Tree,Validation,0.9973670352817272,0.8322784810126582,3,0.001579778830963665,0.3333333333333333,0.6666666666666666,0.4444444444444444
tier 7,forgery,Decision Tree,Train,1.0,1.0,75,0.013215859030837005,1.0,1.0,1.0
tier 7,forgery,Decision Tree,Validation,0.9926276987888363,0.9033291290493893,16,0.00842548709847288,0.5416666666666666,0.8125,0.65
tier 7,discharge of a firearm during and in relation to a crime of violence causing death,Decision Tree,Train,0.9994713656387665,0.9482758620689655,29,0.005110132158590308,1.0,0.896551724137931,0.9454545454545454
tier 7,discharge of a firearm during and in relation to a crime of violence causing death,Decision Tree,Validation,0.9942074776197999,0.5614423585404548,8,0.00421274354923644,0.2,0.125,0.15384615384615385
tier 7,dealing in stolen property,Decision Tree,Train,1.0,1.0,4,0.0007048458149779736,1.0,1.0,1.0
tier 7,dealing in stolen property,Decision Tree,Validation,0.9963138493944181,0.4989451476793249,3,0.001579778830963665,0.0,0.0,0.0
tier 7,knowingly possess or manufacture an illegal firearm,Decision Tree,Train,1.0,1.0,12,0.0021145374449339205,1.0,1.0,1.0
tier 7,knowingly possess or manufacture an illegal firearm,Decision Tree,Validation,0.9984202211690363,0.9369711792702273,8,0.00421274354923644,0.7777777777777778,0.875,0.8235294117647058
tier 7,antitrust,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 7,antitrust,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 7,election bribery,Decision Tree,Train,1.0,1.0,6,0.0010572687224669603,1.0,1.0,1.0
tier 7,election bribery,Decision Tree,Validation,0.9973670352817272,0.7489457037427517,2,0.00105318588730911,0.2,0.5,0.2857142857142857
tier 7,drug manufacturing,Decision Tree,Train,1.0,1.0,4,0.0007048458149779736,1.0,1.0,1.0
tier 7,drug manufacturing,Decision Tree,Validation,0.9989468141126909,0.7497364259356879,2,0.00105318588730911,0.5,0.5,0.5
tier 7,bribery (financial),Decision Tree,Train,1.0,1.0,33,0.005814977973568282,1.0,1.0,1.0
tier 7,bribery (financial),Decision Tree,Validation,0.9926276987888363,0.7922579233606302,17,0.008952080042127435,0.5882352941176471,0.5882352941176471,0.5882352941176471
tier 7,making false statements to a financial institution,Decision Tree,Train,1.0,1.0,8,0.0014096916299559472,1.0,1.0,1.0
tier 7,making false statements to a financial institution,Decision Tree,Validation,0.9973670352817272,0.4994725738396624,3,0.001579778830963665,0.0,0.0,0.0
tier 7,cyberespionage,Decision Tree,Train,1.0,1.0,11,0.0019383259911894273,1.0,1.0,1.0
tier 7,cyberespionage,Decision Tree,Validation,0.995260663507109,0.49868073878627966,4,0.00210637177461822,0.0,0.0,0.0
tier 7,hostage taking,Decision Tree,Train,1.0,1.0,32,0.005638766519823789,1.0,1.0,1.0
tier 7,hostage taking,Decision Tree,Validation,0.9968404423380727,0.9361779481755685,8,0.00421274354923644,0.5833333333333334,0.875,0.7
tier 7,straw purchasing of firearms,Decision Tree,Train,1.0,1.0,9,0.0015859030837004405,1.0,1.0,1.0
tier 7,straw purchasing of firearms,Decision Tree,Validation,0.9989468141126909,0.874736147757256,4,0.00210637177461822,0.75,0.75,0.75
tier 7,assault,Decision Tree,Train,1.0,1.0,49,0.008634361233480176,1.0,1.0,1.0
tier 7,assault,Decision Tree,Validation,0.9899947340705635,0.746816976127321,14,0.00737230121116377,0.3684210526315789,0.5,0.42424242424242425
tier 7,robbery,Decision Tree,Train,0.9998237885462555,0.9999106185198428,81,0.014273127753303964,0.9878048780487805,1.0,0.9938650306748467
tier 7,robbery,Decision Tree,Validation,0.9963138493944181,0.9132583440899871,29,0.015271195365982097,0.9230769230769231,0.8275862068965517,0.8727272727272727
tier 7,bankruptcy fraud,Decision Tree,Train,1.0,1.0,7,0.0012334801762114538,1.0,1.0,1.0
tier 7,bankruptcy fraud,Decision Tree,Validation,1.0,1.0,1,0.000526592943654555,1.0,1.0,1.0
tier 7,mail fraud,Decision Tree,Train,1.0,1.0,78,0.013744493392070485,1.0,1.0,1.0
tier 7,mail fraud,Decision Tree,Validation,0.9936808846761453,0.8609994468006638,29,0.015271195365982097,0.84,0.7241379310344828,0.7777777777777778
tier 7,forgery of passport,Decision Tree,Train,1.0,1.0,3,0.0005286343612334801,1.0,1.0,1.0
tier 7,forgery of passport,Decision Tree,Validation,0.9994734070563455,0.75,2,0.00105318588730911,1.0,0.5,0.6666666666666666
tier 7,cybercrime,Decision Tree,Train,1.0,1.0,6,0.0010572687224669603,1.0,1.0,1.0
tier 7,cybercrime,Decision Tree,Validation,0.9968404423380727,0.4989457037427517,2,0.00105318588730911,0.0,0.0,0.0
tier 7,production of child pornography,Decision Tree,Train,0.9998237885462555,0.9,5,0.000881057268722467,1.0,0.8,0.8888888888888888
tier 7,production of child pornography,Decision Tree,Validation,0.9994734070563455,0.9,5,0.0026329647182727752,1.0,0.8,0.8888888888888888
tier 7,theft of trade secrets,Decision Tree,Train,1.0,1.0,4,0.0007048458149779736,1.0,1.0,1.0
tier 7,theft of trade secrets,Decision Tree,Validation,0.9994734070563455,0.75,2,0.00105318588730911,1.0,0.5,0.6666666666666666
tier 7,insider trading,Decision Tree,Train,1.0,1.0,74,0.01303964757709251,1.0,1.0,1.0
tier 7,insider trading,Decision Tree,Validation,0.9978936282253817,0.9728863381858901,19,0.010005265929436546,0.8571428571428571,0.9473684210526315,0.9
tier 7,tampering with evidence,Decision Tree,Train,1.0,1.0,15,0.0026431718061674008,1.0,1.0,1.0
tier 7,tampering with evidence,Decision Tree,Validation,0.9994734070563455,0.9997357293868923,7,0.003686150605581885,0.875,1.0,0.9333333333333333
tier 7,possession of narcotics,Decision Tree,Train,0.9998237885462555,0.9166666666666667,6,0.0010572687224669603,1.0,0.8333333333333334,0.9090909090909091
tier 7,possession of narcotics,Decision Tree,Validation,0.9994734070563455,0.8333333333333333,3,0.001579778830963665,1.0,0.6666666666666666,0.8
tier 7,insurance fraud,Decision Tree,Train,1.0,1.0,21,0.0037004405286343613,1.0,1.0,1.0
tier 7,insurance fraud,Decision Tree,Validation,0.9942074776197999,0.7836001208094231,7,0.003686150605581885,0.3333333333333333,0.5714285714285714,0.42105263157894735
tier 7,sex trafficking of children,Decision Tree,Train,0.9998237885462555,0.9999104744852283,90,0.015859030837004406,0.989010989010989,1.0,0.994475138121547
tier 7,sex trafficking of children,Decision Tree,Validation,0.9942074776197999,0.9017042404723564,36,0.018957345971563982,0.8787878787878788,0.8055555555555556,0.8405797101449275
tier 7,organized crime,Decision Tree,Train,1.0,1.0,4,0.0007048458149779736,1.0,1.0,1.0
tier 7,organized crime,Decision Tree,Validation,0.9978936282253817,0.49947285187137586,2,0.00105318588730911,0.0,0.0,0.0
tier 7,access devices fraud,Decision Tree,Train,1.0,1.0,42,0.0074008810572687225,1.0,1.0,1.0
tier 7,access devices fraud,Decision Tree,Validation,0.9926276987888363,0.8304232804232804,9,0.004739336492890996,0.35294117647058826,0.6666666666666666,0.46153846153846156
tier 7,obstructing federal officer or employee,Decision Tree,Train,1.0,1.0,4,0.0007048458149779736,1.0,1.0,1.0
tier 7,obstructing federal officer or employee,Decision Tree,Validation,0.9984202211690363,0.625,4,0.00210637177461822,1.0,0.25,0.4
tier 7,violation of the lacey act,Decision Tree,Train,1.0,1.0,14,0.0024669603524229075,1.0,1.0,1.0
tier 7,violation of the lacey act,Decision Tree,Validation,0.9973670352817272,0.7492084432717678,4,0.00210637177461822,0.4,0.5,0.4444444444444444
tier 7,larceny,Decision Tree,Train,0.997885462555066,0.9707317073170731,205,0.03612334801762115,1.0,0.9414634146341463,0.9698492462311558
tier 7,larceny,Decision Tree,Validation,0.9689310163243813,0.7453168044077135,84,0.044233807266982623,0.711864406779661,0.5,0.5874125874125874
tier 7,serial murders,Decision Tree,Train,1.0,1.0,2,0.0003524229074889868,1.0,1.0,1.0
tier 7,serial murders,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 7,driving with license suspended,Decision Tree,Train,1.0,1.0,12,0.0021145374449339205,1.0,1.0,1.0
tier 7,driving with license suspended,Decision Tree,Validation,0.9936808846761453,0.7070084790673027,12,0.00631911532385466,0.5,0.4166666666666667,0.45454545454545453
tier 7,accepting bribes (financial) as a governmental employee of the us,Decision Tree,Train,1.0,1.0,24,0.004229074889867841,1.0,1.0,1.0
tier 7,accepting bribes (financial) as a governmental employee of the us,Decision Tree,Validation,0.995260663507109,0.6653460116217644,6,0.00315955766192733,0.2857142857142857,0.3333333333333333,0.3076923076923077
tier 7,identity theft,Decision Tree,Train,1.0,1.0,15,0.0026431718061674008,1.0,1.0,1.0
tier 7,identity theft,Decision Tree,Validation,0.9978936282253817,0.49947285187137586,2,0.00105318588730911,0.0,0.0,0.0
tier 7,elder abuse,Decision Tree,Train,1.0,1.0,57,0.010044052863436124,1.0,1.0,1.0
tier 7,elder abuse,Decision Tree,Validation,0.9936808846761453,0.8555454130534004,21,0.011058451816745656,0.7142857142857143,0.7142857142857143,0.7142857142857143
tier 7,motor vehicle theft,Decision Tree,Train,0.9998237885462555,0.9933333333333334,75,0.013215859030837005,1.0,0.9866666666666667,0.9932885906040269
tier 7,motor vehicle theft,Decision Tree,Validation,0.9884149552395998,0.8006318240818509,28,0.01474460242232754,0.6071428571428571,0.6071428571428571,0.6071428571428571
tier 7,online child enticement,Decision Tree,Train,0.9994713656387665,0.9571428571428571,35,0.006167400881057269,1.0,0.9142857142857143,0.9552238805970149
tier 7,online child enticement,Decision Tree,Validation,0.9936808846761453,0.8612528890600925,11,0.005792522380200105,0.47058823529411764,0.7272727272727273,0.5714285714285714
tier 7,failure to appear on felony offense,Decision Tree,Train,1.0,1.0,18,0.003171806167400881,1.0,1.0,1.0
tier 7,failure to appear on felony offense,Decision Tree,Validation,0.995260663507109,0.997626582278481,3,0.001579778830963665,0.25,1.0,0.4
tier 7,terrorism,Decision Tree,Train,0.9996475770925111,0.9893617021276595,94,0.01656387665198238,1.0,0.9787234042553191,0.989247311827957
tier 7,terrorism,Decision Tree,Validation,0.9884149552395998,0.8098219068023567,32,0.01685097419694576,0.6666666666666666,0.625,0.6451612903225806
tier 7,tampering with consumer products,Decision Tree,Train,1.0,1.0,3,0.0005286343612334801,1.0,1.0,1.0
tier 7,tampering with consumer products,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 7,laundering money using the dark web,Decision Tree,Train,1.0,1.0,5,0.000881057268722467,1.0,1.0,1.0
tier 7,laundering money using the dark web,Decision Tree,Validation,0.9984202211690363,0.5,3,0.001579778830963665,1.0,0.0,0.0
tier 7,cybercrime-related intellectual property theft,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 7,cybercrime-related intellectual property theft,Decision Tree,Validation,0.9989468141126909,0.5,2,0.00105318588730911,1.0,0.0,0.0
tier 7,bank fraud,Decision Tree,Train,1.0,1.0,57,0.010044052863436124,1.0,1.0,1.0
tier 7,bank fraud,Decision Tree,Validation,0.9926276987888363,0.9069472863685083,33,0.017377567140600316,0.7714285714285715,0.8181818181818182,0.7941176470588235
tier 7,engaging in a continuing criminal enterprise,Decision Tree,Train,0.9994713656387665,0.8928571428571428,14,0.0024669603524229075,1.0,0.7857142857142857,0.88
tier 7,engaging in a continuing criminal enterprise,Decision Tree,Validation,0.9978936282253817,0.666139240506329,3,0.001579778830963665,0.3333333333333333,0.3333333333333333,0.3333333333333333
tier 7,drug crimes,Decision Tree,Train,1.0,1.0,8,0.0014096916299559472,1.0,1.0,1.0
tier 7,drug crimes,Decision Tree,Validation,0.9989468141126909,0.9994728518713758,2,0.00105318588730911,0.5,1.0,0.6666666666666666
tier 7,prostitution,Decision Tree,Train,1.0,1.0,30,0.0052863436123348016,1.0,1.0,1.0
tier 7,prostitution,Decision Tree,Validation,0.9957872564507636,0.6363636363636364,11,0.005792522380200105,1.0,0.2727272727272727,0.42857142857142855
tier 7,election fraud,Decision Tree,Train,1.0,1.0,10,0.001762114537444934,1.0,1.0,1.0
tier 7,election fraud,Decision Tree,Validation,0.9973670352817272,0.9986821296784397,2,0.00105318588730911,0.2857142857142857,1.0,0.4444444444444444
tier 7,disorderly conduct,Decision Tree,Train,1.0,1.0,6,0.0010572687224669603,1.0,1.0,1.0
tier 7,disorderly conduct,Decision Tree,Validation,0.9994734070563455,0.999736564805058,1,0.000526592943654555,0.5,1.0,0.6666666666666666
tier 7,violating the clean air act,Decision Tree,Train,1.0,1.0,3,0.0005286343612334801,1.0,1.0,1.0
tier 7,violating the clean air act,Decision Tree,Validation,1.0,1.0,1,0.000526592943654555,1.0,1.0,1.0
tier 7,dui/dwi,Decision Tree,Train,0.9998237885462555,0.9901960784313726,51,0.008986784140969163,1.0,0.9803921568627451,0.9900990099009901
tier 7,dui/dwi,Decision Tree,Validation,0.9899947340705635,0.7344484882418812,19,0.010005265929436546,0.5,0.47368421052631576,0.4864864864864865
tier 7,receiving military-type training from a foreign terrorist organization,Decision Tree,Train,0.9998237885462555,0.9166666666666667,6,0.0010572687224669603,1.0,0.8333333333333334,0.9090909090909091
tier 7,receiving military-type training from a foreign terrorist organization,Decision Tree,Validation,1.0,1.0,2,0.00105318588730911,1.0,1.0,1.0
tier 7,making extortionate extensions of credit,Decision Tree,Train,0.9998237885462555,0.9999117698958885,8,0.0014096916299559472,0.8888888888888888,1.0,0.9411764705882353
tier 7,making extortionate extensions of credit,Decision Tree,Validation,1.0,1.0,1,0.000526592943654555,1.0,1.0,1.0
tier 7,illegal dumping,Decision Tree,Train,1.0,1.0,35,0.006167400881057269,1.0,1.0,1.0
tier 7,illegal dumping,Decision Tree,Validation,0.9989468141126909,0.9994706193753309,10,0.0052659294365455505,0.8333333333333334,1.0,0.9090909090909091
tier 7,travel to engage in sexual activity with a minor,Decision Tree,Train,0.9998237885462555,0.95,10,0.001762114537444934,1.0,0.9,0.9473684210526315
tier 7,travel to engage in sexual activity with a minor,Decision Tree,Validation,0.9994734070563455,0.9,5,0.0026329647182727752,1.0,0.8,0.8888888888888888
tier 7,environmental crimes,Decision Tree,Train,1.0,1.0,34,0.0059911894273127755,1.0,1.0,1.0
tier 7,environmental crimes,Decision Tree,Validation,0.9994734070563455,0.999736425935688,2,0.00105318588730911,0.6666666666666666,1.0,0.8
tier 7,securities fraud,Decision Tree,Train,1.0,1.0,130,0.02290748898678414,1.0,1.0,1.0
tier 7,securities fraud,Decision Tree,Validation,0.990521327014218,0.8953013967164911,44,0.02317008952080042,0.7954545454545454,0.7954545454545454,0.7954545454545454
tier 7,international parental kidnapping,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 7,international parental kidnapping,Decision Tree,Validation,0.9994734070563455,0.75,2,0.00105318588730911,1.0,0.5,0.6666666666666666
tier 7,cyber stalking,Decision Tree,Train,0.9998237885462555,0.9833333333333334,30,0.0052863436123348016,1.0,0.9666666666666667,0.9830508474576272
tier 7,cyber stalking,Decision Tree,Validation,0.9973670352817272,0.9364423585404548,8,0.00421274354923644,0.6363636363636364,0.875,0.7368421052631579
